Date,Open,High,Low,Close,Adj Close,Volume
2020-01-01,2168.0,2183.89990234375,2154.0,2167.60009765625,2086.097900390625,1354908
2020-01-02,2179.949951171875,2179.949951171875,2149.199951171875,2157.64990234375,2076.522216796875,2380752
2020-01-03,2164.0,2223.0,2164.0,2200.64990234375,2117.9052734375,4655761
2020-01-06,2205.0,2225.949951171875,2187.89990234375,2200.449951171875,2117.712646484375,3023209
2020-01-07,2200.5,2214.64990234375,2183.800048828125,2205.85009765625,2122.909912109375,2429317
2020-01-08,2205.0,2260.0,2202.050048828125,2255.25,2170.4521484375,5197454
2020-01-09,2248.75,2251.949951171875,2210.0,2214.35009765625,2131.090087890625,3734173
2020-01-10,2228.0,2234.0,2208.0,2213.550048828125,2130.3203125,1915807
2020-01-13,2217.85009765625,2218.949951171875,2184.699951171875,2190.35009765625,2107.99267578125,2843893
2020-01-14,2195.0,2229.800048828125,2195.0,2206.89990234375,2123.920166015625,2948452
2020-01-15,2213.0,2231.0,2194.199951171875,2226.89990234375,2143.16845703125,2620681
2020-01-16,2226.949951171875,2249.0,2215.0,2238.800048828125,2154.620849609375,3117214
2020-01-17,2240.75,2253.550048828125,2213.0,2219.10009765625,2135.661865234375,3281059
2020-01-20,2194.89990234375,2242.199951171875,2156.199951171875,2170.35009765625,2088.744873046875,5817599
2020-01-21,2169.949951171875,2186.550048828125,2158.050048828125,2171.050048828125,2089.41796875,1902980
2020-01-22,2181.0,2210.0,2173.699951171875,2206.89990234375,2123.920166015625,1773686
2020-01-23,2209.800048828125,2217.75,2183.699951171875,2190.949951171875,2113.3583984375,2069866
2020-01-24,2190.949951171875,2190.949951171875,2170.0,2183.39990234375,2106.075439453125,1319430
2020-01-27,2189.699951171875,2193.449951171875,2165.0,2169.25,2092.4267578125,1549101
2020-01-28,2174.0,2187.800048828125,2152.0,2183.75,2106.412841796875,1743024
2020-01-29,2185.0,2186.949951171875,2150.0,2154.60009765625,2078.2958984375,2306761
2020-01-30,2160.0,2165.0,2125.0,2137.85009765625,2062.138916015625,2098567
2020-01-31,2139.39990234375,2144.35009765625,2071.60009765625,2079.050048828125,2005.4210205078125,3287223
2020-02-03,2152.0,2194.699951171875,2093.199951171875,2102.5,2028.0401611328125,4728073
2020-02-04,2129.0,2136.699951171875,2086.60009765625,2107.75,2033.1048583984375,3509339
2020-02-05,2115.0,2156.699951171875,2104.300048828125,2146.550048828125,2070.53076171875,2439322
2020-02-06,2145.0,2174.199951171875,2115.5,2128.35009765625,2052.97509765625,2640065
2020-02-07,2139.0,2151.0,2119.0,2136.550048828125,2060.884765625,2083442
2020-02-10,2140.89990234375,2167.0,2119.0,2161.949951171875,2085.385009765625,2383032
2020-02-11,2163.0,2174.800048828125,2147.60009765625,2153.39990234375,2077.1376953125,1335820
2020-02-12,2151.10009765625,2185.0,2150.0,2170.75,2093.87353515625,1620407
2020-02-13,2172.949951171875,2197.0,2171.0,2191.949951171875,2114.32275390625,1645948
2020-02-14,2188.0,2212.0,2171.0,2184.199951171875,2106.846923828125,1500115
2020-02-17,2196.949951171875,2217.0,2190.199951171875,2203.25,2125.222412109375,1774724
2020-02-18,2199.949951171875,2221.0,2186.050048828125,2215.75,2137.279541015625,2486223
2020-02-19,2215.75,2230.0,2190.5,2196.35009765625,2118.56689453125,1760463
2020-02-20,2204.5,2214.39990234375,2151.25,2156.800048828125,2080.41748046875,2317278
2020-02-24,2156.0,2178.949951171875,2106.699951171875,2115.35009765625,2040.4354248046875,3092877
2020-02-25,2115.5,2176.64990234375,2111.0,2156.14990234375,2079.790771484375,2674567
2020-02-26,2154.0,2163.89990234375,2112.949951171875,2123.60009765625,2048.3935546875,2686842
